customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,OnlineSecurity,TechSupport,StreamingTV,Contract,PaymentMethod,MonthlyCharges,Churn
CUST101500,,1.0,Yes,No,,Yes,Fiber optic,No,,Yes,One year,Bank transfer (automatic),48.62,Yes
CUST101501,Male,0.0,Yes,No,3.0,Yes,Fiber optic,No,No,Yes,Month-to-month,,44.92,No
CUST101502,Male,0.0,Yes,No,35.0,Yes,No,No,No,Yes,Month-to-month,,106.88,No
CUST101503,Male,1.0,No,No,17.0,Yes,,Yes,Yes,No,Month-to-month,Credit card (automatic),105.51,No
CUST101504,,0.0,Yes,No,66.0,Yes,Fiber optic,Yes,Yes,Yes,One year,Electronic check,47.13,Yes
CUST101505,Male,0.0,Yes,Yes,44.0,Yes,Fiber optic,,Yes,Yes,Month-to-month,Credit card (automatic),45.81,No
CUST101506,Female,1.0,Yes,Yes,26.0,Yes,Fiber optic,No internet service,No,No,Two year,Credit card (automatic),116.4,Yes
CUST101507,Male,0.0,No,No,30.0,Yes,No,Yes,No internet service,Yes,One year,Bank transfer (automatic),76.7,No
CUST101508,Female,0.0,No,No,60.0,Yes,DSL,No,No internet service,No,One year,Bank transfer (automatic),95.12,No
CUST101509,Female,0.0,Yes,No,49.0,Yes,DSL,No internet service,Yes,No internet service,One year,,22.16,No
CUST101510,Male,0.0,No,Yes,27.0,Yes,No,No,No,Yes,Two year,Bank transfer (automatic),,Yes
CUST101511,Male,0.0,Yes,Yes,60.0,Yes,Fiber optic,Yes,Yes,Yes,Two year,Electronic check,59.1,No
CUST101512,Female,0.0,No,No,44.0,Yes,Fiber optic,Yes,Yes,Yes,Two year,Mailed check,45.03,Yes
CUST101513,Male,0.0,Yes,No,4.0,Yes,DSL,No internet service,No,Yes,Two year,Bank transfer (automatic),50.56,No
CUST101514,Male,0.0,No,Yes,45.0,Yes,Fiber optic,No,Yes,No internet service,Month-to-month,Mailed check,105.0,No
CUST101515,Female,0.0,Yes,No,67.0,Yes,Fiber optic,No internet service,Yes,No,Month-to-month,Credit card (automatic),19.98,No
CUST101516,Male,0.0,Yes,Yes,62.0,Yes,Fiber optic,No internet service,Yes,No,Month-to-month,Credit card (automatic),89.18,No
CUST101517,Male,0.0,No,Yes,3.0,Yes,DSL,No,Yes,No internet service,Two year,Electronic check,70.02,Yes
CUST101518,Male,0.0,No,Yes,,Yes,DSL,No internet service,Yes,No internet service,Two year,Credit card (automatic),56.34,No
CUST101519,Male,0.0,,Yes,70.0,Yes,Fiber optic,No,No,No internet service,Month-to-month,Electronic check,109.23,No
CUST101520,Female,1.0,Yes,No,11.0,Yes,Fiber optic,No internet service,No internet service,No,Month-to-month,Credit card (automatic),95.47,No
CUST101521,Female,0.0,Yes,Yes,45.0,Yes,No,No internet service,No internet service,Yes,One year,Bank transfer (automatic),79.7,
CUST101522,Male,0.0,Yes,Yes,54.0,No,DSL,Yes,No,No,One year,Credit card (automatic),60.6,Yes
CUST101523,Male,0.0,No,No,3.0,Yes,No,Yes,Yes,No internet service,One year,Credit card (automatic),111.26,No
CUST101524,Female,0.0,No,Yes,59.0,Yes,Fiber optic,No internet service,Yes,No,Two year,Electronic check,113.74,Yes
CUST101525,Male,1.0,Yes,Yes,28.0,Yes,DSL,No,No,No,One year,Credit card (automatic),92.83,No
CUST101526,Male,0.0,Yes,No,21.0,Yes,,No internet service,No internet service,No internet service,One year,Credit card (automatic),61.3,No
CUST101527,,0.0,No,No,18.0,Yes,Fiber optic,Yes,No,No,One year,Mailed check,118.29,No
CUST101528,Male,0.0,No,No,36.0,Yes,DSL,No,Yes,No internet service,Month-to-month,Mailed check,22.56,No
CUST101529,Female,0.0,Yes,Yes,57.0,No,Fiber optic,Yes,No internet service,No,One year,Mailed check,104.64,No
CUST101530,Male,0.0,No,Yes,59.0,Yes,DSL,Yes,Yes,No internet service,One year,Bank transfer (automatic),48.27,Yes
CUST101531,Male,1.0,Yes,No,16.0,,No,No,No,Yes,Two year,Bank transfer (automatic),67.72,No
CUST101532,Female,0.0,Yes,No,59.0,Yes,DSL,No,No internet service,No internet service,Two year,Electronic check,26.75,No
CUST101533,Male,0.0,Yes,No,,Yes,No,Yes,No internet service,No internet service,One year,Electronic check,65.58,No
CUST101534,Female,0.0,Yes,,4.0,Yes,DSL,,No,No,Month-to-month,Electronic check,41.41,No
CUST101535,Male,0.0,No,Yes,22.0,Yes,DSL,No,No internet service,No,Two year,Bank transfer (automatic),50.21,No
CUST101536,Male,0.0,No,Yes,1.0,No,DSL,Yes,,No,One year,Bank transfer (automatic),75.75,No
CUST101537,Male,0.0,Yes,Yes,71.0,Yes,No,No internet service,Yes,No,Month-to-month,Bank transfer (automatic),117.16,No
CUST101538,Female,0.0,Yes,No,34.0,Yes,Fiber optic,Yes,Yes,No,One year,Electronic check,40.98,Yes
CUST101539,Female,0.0,No,No,19.0,Yes,DSL,No,No internet service,No internet service,Month-to-month,Electronic check,52.97,Yes
CUST101540,Male,1.0,No,Yes,64.0,Yes,DSL,No internet service,No internet service,No internet service,Two year,Mailed check,,No
CUST101541,Male,0.0,No,Yes,49.0,Yes,DSL,,Yes,No,Month-to-month,Credit card (automatic),69.51,
CUST101542,Male,,,,67.0,Yes,Fiber optic,Yes,Yes,No internet service,Month-to-month,Mailed check,45.29,No
CUST101543,Female,0.0,Yes,Yes,57.0,No,DSL,Yes,No internet service,No internet service,One year,Bank transfer (automatic),37.61,No
CUST101544,Male,0.0,No,No,68.0,Yes,Fiber optic,No,No,No internet service,Month-to-month,Electronic check,84.51,Yes
CUST101545,Female,1.0,No,No,15.0,Yes,DSL,Yes,No,Yes,One year,Credit card (automatic),35.92,No
CUST101546,Female,0.0,No,No,14.0,Yes,No,Yes,Yes,No,Month-to-month,Electronic check,75.45,No
CUST101547,Female,0.0,Yes,No,5.0,Yes,Fiber optic,No,No,Yes,Month-to-month,Bank transfer (automatic),23.52,
CUST101548,Male,0.0,Yes,No,24.0,Yes,DSL,Yes,No internet service,No internet service,Month-to-month,Credit card (automatic),91.25,No
CUST101549,Male,0.0,Yes,No,39.0,Yes,DSL,No,No,No,Month-to-month,Mailed check,18.05,Yes
CUST101550,Male,1.0,Yes,Yes,40.0,Yes,No,No internet service,No internet service,Yes,One year,Mailed check,87.26,No
CUST101551,Female,0.0,No,No,48.0,Yes,DSL,No internet service,No,Yes,One year,Mailed check,32.78,Yes
CUST101552,Female,0.0,Yes,No,,No,,No,No,No internet service,Two year,,89.69,No
CUST101553,Female,0.0,Yes,No,58.0,No,DSL,Yes,Yes,Yes,Month-to-month,Credit card (automatic),26.28,No
CUST101554,Male,0.0,Yes,No,37.0,Yes,DSL,Yes,No internet service,No,Month-to-month,Bank transfer (automatic),50.54,Yes
CUST101555,Male,0.0,No,No,19.0,Yes,No,,No,Yes,Month-to-month,Mailed check,90.47,Yes
CUST101556,Female,1.0,Yes,No,31.0,Yes,No,Yes,No,No internet service,Month-to-month,Bank transfer (automatic),81.16,Yes
CUST101557,Female,0.0,No,Yes,62.0,Yes,No,Yes,No,No internet service,Month-to-month,Bank transfer (automatic),47.55,No
CUST101558,Female,1.0,Yes,No,58.0,Yes,DSL,No internet service,No,No internet service,One year,Credit card (automatic),64.66,Yes
CUST101559,Female,0.0,Yes,No,65.0,Yes,No,No,No,No internet service,Month-to-month,Credit card (automatic),51.99,No
CUST101560,Male,0.0,No,Yes,38.0,Yes,No,Yes,Yes,No,Month-to-month,Mailed check,19.23,No
CUST101561,Male,0.0,Yes,No,56.0,Yes,No,No internet service,No,No,One year,Credit card (automatic),75.28,No
CUST101562,Male,0.0,Yes,Yes,29.0,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Mailed check,118.96,No
CUST101563,Female,1.0,No,No,0.0,Yes,No,No internet service,No,No internet service,Month-to-month,Credit card (automatic),70.37,No
CUST101564,Female,0.0,Yes,Yes,53.0,Yes,Fiber optic,No internet service,Yes,No,Month-to-month,Electronic check,55.97,Yes
CUST101565,Male,0.0,Yes,No,6.0,No,DSL,No,No internet service,No internet service,Two year,Bank transfer (automatic),68.48,No
CUST101566,Female,0.0,No,No,45.0,Yes,No,No internet service,Yes,No internet service,Month-to-month,Bank transfer (automatic),90.96,No
CUST101567,Female,0.0,Yes,Yes,71.0,Yes,No,Yes,No,No internet service,Month-to-month,Mailed check,28.08,
CUST101568,Female,0.0,Yes,No,1.0,Yes,Fiber optic,Yes,Yes,No,Month-to-month,Bank transfer (automatic),63.6,No
CUST101569,Female,1.0,Yes,No,52.0,No,Fiber optic,No,No,Yes,One year,Electronic check,35.69,No
CUST101570,Male,0.0,No,Yes,62.0,Yes,No,No,Yes,No internet service,Month-to-month,,84.03,Yes
CUST101571,Male,0.0,Yes,No,45.0,Yes,Fiber optic,No internet service,No internet service,Yes,Month-to-month,Mailed check,,No
CUST101572,Female,0.0,Yes,No,49.0,Yes,Fiber optic,No internet service,No,No internet service,One year,Credit card (automatic),,No
CUST101573,Female,0.0,No,Yes,64.0,Yes,No,Yes,Yes,No,One year,Electronic check,57.85,No
CUST101574,Male,0.0,Yes,,55.0,Yes,No,Yes,No,No internet service,One year,Mailed check,45.64,No
CUST101575,Male,0.0,Yes,Yes,2.0,Yes,DSL,Yes,Yes,No internet service,Month-to-month,Credit card (automatic),57.46,No
CUST101576,,0.0,,Yes,55.0,Yes,DSL,No internet service,No,No internet service,Two year,Mailed check,64.84,Yes
CUST101577,Female,0.0,Yes,,54.0,Yes,DSL,No,No internet service,No internet service,Month-to-month,Credit card (automatic),97.43,No
CUST101578,Male,1.0,Yes,No,16.0,No,DSL,No,Yes,No,Month-to-month,Electronic check,75.31,No
CUST101579,Female,1.0,No,Yes,47.0,Yes,No,No internet service,No internet service,Yes,Month-to-month,Bank transfer (automatic),69.11,No
CUST101580,Male,0.0,Yes,Yes,60.0,Yes,No,No,No internet service,No,Month-to-month,Mailed check,21.09,No
CUST101581,Male,0.0,No,No,61.0,Yes,Fiber optic,No,No,No internet service,Month-to-month,Electronic check,22.31,No
CUST101582,Female,0.0,Yes,Yes,62.0,Yes,No,No internet service,No,Yes,One year,Credit card (automatic),105.81,Yes
CUST101583,Male,0.0,No,No,56.0,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,Mailed check,102.55,No
CUST101584,Female,0.0,No,Yes,8.0,Yes,No,No,No,No,,Electronic check,32.19,Yes
CUST101585,Male,0.0,No,No,34.0,Yes,No,No internet service,No,No,Two year,Mailed check,107.73,No
CUST101586,Female,0.0,Yes,No,16.0,No,No,No internet service,No,No,Month-to-month,Bank transfer (automatic),117.87,No
CUST101587,Male,1.0,Yes,No,5.0,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Mailed check,90.98,No
CUST101588,Female,1.0,No,Yes,18.0,Yes,DSL,Yes,No internet service,Yes,Two year,Mailed check,65.34,No
CUST101589,Male,0.0,Yes,Yes,65.0,Yes,No,No,No,No,One year,Bank transfer (automatic),40.57,No
CUST101590,Female,0.0,No,Yes,43.0,Yes,Fiber optic,No,No internet service,No,Two year,Bank transfer (automatic),108.6,Yes
CUST101591,Male,0.0,No,Yes,54.0,Yes,DSL,,No internet service,No internet service,Month-to-month,Credit card (automatic),54.14,No
CUST101592,Male,0.0,Yes,No,36.0,Yes,No,No,Yes,No internet service,Month-to-month,Electronic check,42.52,Yes
CUST101593,Male,0.0,Yes,No,25.0,Yes,No,Yes,Yes,Yes,Month-to-month,Electronic check,76.75,No
CUST101594,Female,1.0,Yes,Yes,34.0,Yes,DSL,No,No,No internet service,Month-to-month,Credit card (automatic),110.42,Yes
CUST101595,Male,0.0,No,Yes,70.0,Yes,Fiber optic,No,No,No internet service,One year,Credit card (automatic),106.8,No
CUST101596,Female,0.0,Yes,Yes,20.0,Yes,No,No internet service,No,No internet service,Month-to-month,Bank transfer (automatic),100.58,No
CUST101597,Female,0.0,Yes,No,22.0,Yes,No,No internet service,Yes,Yes,Month-to-month,Credit card (automatic),49.55,Yes
CUST101598,Female,0.0,Yes,Yes,60.0,Yes,Fiber optic,No,No internet service,No,Month-to-month,Bank transfer (automatic),95.95,No
CUST101599,Female,0.0,No,Yes,26.0,No,DSL,No,No,No,Month-to-month,Credit card (automatic),109.61,No
CUST101600,Male,,No,Yes,65.0,Yes,Fiber optic,No internet service,Yes,Yes,Month-to-month,Mailed check,103.47,No
CUST101601,Female,,No,Yes,70.0,Yes,Fiber optic,Yes,No internet service,Yes,Month-to-month,Mailed check,80.4,Yes
CUST101602,Female,0.0,,No,4.0,Yes,No,Yes,No internet service,Yes,Month-to-month,Bank transfer (automatic),75.73,No
CUST101603,Male,0.0,No,No,48.0,Yes,DSL,No internet service,Yes,Yes,Month-to-month,Mailed check,104.07,No
CUST101604,Male,0.0,Yes,,6.0,Yes,DSL,No internet service,No,No internet service,One year,Mailed check,71.4,No
CUST101605,Female,0.0,Yes,No,63.0,Yes,No,No,No,Yes,Month-to-month,Mailed check,43.08,No
CUST101606,Male,1.0,No,,8.0,Yes,No,No internet service,Yes,No,One year,Bank transfer (automatic),64.05,No
CUST101607,Female,0.0,No,No,63.0,Yes,Fiber optic,No internet service,Yes,Yes,Month-to-month,Bank transfer (automatic),104.62,No
CUST101608,Male,0.0,No,Yes,55.0,Yes,Fiber optic,No internet service,No,No internet service,Month-to-month,Electronic check,19.92,No
CUST101609,Male,,No,Yes,38.0,Yes,Fiber optic,No,No,Yes,Two year,Mailed check,60.27,Yes
CUST101610,Female,0.0,No,No,14.0,Yes,DSL,No internet service,No internet service,Yes,Month-to-month,Mailed check,,No
CUST101611,Male,0.0,No,No,19.0,Yes,DSL,No,Yes,Yes,Two year,Mailed check,73.37,No
CUST101612,Female,0.0,No,No,31.0,Yes,Fiber optic,Yes,No,Yes,Month-to-month,Bank transfer (automatic),58.17,No
CUST101613,Female,0.0,No,No,61.0,Yes,Fiber optic,Yes,No,No internet service,One year,Credit card (automatic),90.73,No
CUST101614,Male,1.0,,Yes,64.0,Yes,DSL,No internet service,No internet service,No internet service,One year,Bank transfer (automatic),80.64,Yes
CUST101615,Male,0.0,,No,36.0,Yes,Fiber optic,Yes,No internet service,Yes,Month-to-month,Electronic check,75.41,No
CUST101616,Female,0.0,,Yes,16.0,Yes,Fiber optic,Yes,No,Yes,Month-to-month,Bank transfer (automatic),41.6,No
CUST101617,Female,1.0,Yes,Yes,40.0,Yes,No,No internet service,Yes,No,Two year,Electronic check,111.94,No
CUST101618,Male,0.0,Yes,No,59.0,Yes,Fiber optic,No,No,No,One year,Bank transfer (automatic),26.59,No
CUST101619,Female,0.0,Yes,,38.0,Yes,Fiber optic,No internet service,Yes,No internet service,One year,Electronic check,88.56,No
CUST101620,Male,0.0,No,Yes,64.0,Yes,Fiber optic,No internet service,No,No internet service,Two year,Mailed check,86.28,No
CUST101621,,0.0,No,No,0.0,Yes,DSL,No,Yes,No internet service,Month-to-month,Bank transfer (automatic),31.27,No
CUST101622,Female,0.0,Yes,No,36.0,Yes,Fiber optic,No,Yes,Yes,One year,Electronic check,28.19,No
CUST101623,Male,0.0,No,,3.0,Yes,Fiber optic,No,No,No,Two year,Bank transfer (automatic),52.9,No
CUST101624,Female,0.0,No,Yes,44.0,Yes,Fiber optic,No,Yes,No,Two year,Mailed check,26.26,
CUST101625,Female,1.0,Yes,Yes,44.0,Yes,DSL,Yes,Yes,Yes,Month-to-month,Electronic check,115.26,No
CUST101626,Female,0.0,,No,22.0,No,No,Yes,Yes,No,Two year,Mailed check,105.65,No
CUST101627,Female,0.0,,Yes,57.0,Yes,Fiber optic,No internet service,No internet service,Yes,Month-to-month,Mailed check,114.72,No
CUST101628,Male,0.0,,Yes,,Yes,DSL,No internet service,No internet service,Yes,One year,Bank transfer (automatic),119.14,No
CUST101629,Male,0.0,Yes,No,32.0,Yes,Fiber optic,Yes,No internet service,Yes,One year,Electronic check,40.45,Yes
CUST101630,Female,0.0,Yes,No,31.0,Yes,No,Yes,No,No internet service,Month-to-month,Credit card (automatic),96.56,No
CUST101631,Female,0.0,No,No,13.0,Yes,DSL,No,No,No,,Bank transfer (automatic),64.56,No
CUST101632,Male,1.0,Yes,Yes,2.0,Yes,Fiber optic,Yes,No,Yes,Month-to-month,Credit card (automatic),22.4,No
CUST101633,Female,0.0,Yes,No,29.0,Yes,DSL,No,Yes,No,Month-to-month,Credit card (automatic),70.5,No
CUST101634,Male,0.0,Yes,No,31.0,Yes,DSL,No internet service,No internet service,No internet service,Month-to-month,Credit card (automatic),26.38,No
CUST101635,Female,0.0,Yes,No,55.0,Yes,Fiber optic,No,No,No internet service,Month-to-month,Electronic check,118.61,Yes
CUST101636,Male,0.0,No,Yes,62.0,Yes,DSL,No internet service,No,No,Month-to-month,Mailed check,102.9,Yes
CUST101637,Female,0.0,Yes,No,7.0,No,Fiber optic,No,No internet service,,Month-to-month,Credit card (automatic),102.28,Yes
CUST101638,Male,0.0,No,No,10.0,Yes,Fiber optic,No internet service,No internet service,Yes,One year,Mailed check,25.95,No
CUST101639,Male,0.0,No,No,40.0,Yes,DSL,No internet service,No,No internet service,One year,Mailed check,18.79,No
CUST101640,Female,0.0,Yes,Yes,27.0,Yes,No,No,No internet service,Yes,Month-to-month,Mailed check,45.29,No
CUST101641,Male,0.0,No,No,50.0,Yes,Fiber optic,No internet service,No internet service,Yes,Two year,Bank transfer (automatic),102.81,Yes
CUST101642,Male,0.0,No,No,23.0,Yes,DSL,Yes,No,No internet service,Month-to-month,Electronic check,77.15,Yes
CUST101643,Female,0.0,Yes,Yes,29.0,Yes,Fiber optic,No internet service,No internet service,No internet service,Month-to-month,Mailed check,84.54,Yes
CUST101644,Male,0.0,Yes,Yes,31.0,Yes,No,No internet service,Yes,No internet service,Month-to-month,Bank transfer (automatic),31.12,No
CUST101645,Male,0.0,No,No,43.0,Yes,DSL,No,No internet service,Yes,Two year,Bank transfer (automatic),65.0,Yes
CUST101646,Male,0.0,Yes,Yes,5.0,Yes,No,Yes,No internet service,No internet service,Month-to-month,Bank transfer (automatic),65.43,No
CUST101647,Female,0.0,No,No,63.0,Yes,DSL,Yes,No,No internet service,Month-to-month,Bank transfer (automatic),117.9,No
CUST101648,Female,1.0,No,Yes,24.0,Yes,No,Yes,Yes,No,Two year,Electronic check,96.97,No
CUST101649,Female,0.0,Yes,Yes,15.0,Yes,Fiber optic,No internet service,No internet service,No,One year,Bank transfer (automatic),31.68,No
CUST101650,Male,0.0,Yes,No,46.0,Yes,DSL,Yes,No,Yes,One year,Bank transfer (automatic),64.82,No
CUST101651,Male,1.0,No,Yes,9.0,Yes,No,Yes,Yes,No,Month-to-month,Electronic check,96.69,No
CUST101652,Male,0.0,No,No,42.0,Yes,DSL,No internet service,No internet service,No internet service,Month-to-month,Mailed check,98.04,No
CUST101653,Female,0.0,Yes,No,4.0,Yes,DSL,No internet service,No,No,Month-to-month,Mailed check,64.41,No
CUST101654,Male,0.0,,No,18.0,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,Electronic check,102.02,Yes
CUST101655,Male,0.0,No,No,52.0,Yes,No,Yes,No,No,Two year,Credit card (automatic),66.49,No
CUST101656,Female,0.0,Yes,No,26.0,Yes,DSL,No internet service,No internet service,Yes,Month-to-month,Bank transfer (automatic),,No
CUST101657,Female,1.0,No,Yes,64.0,Yes,,No internet service,No,No,Month-to-month,Mailed check,100.82,No
CUST101658,Female,0.0,No,No,25.0,Yes,Fiber optic,No internet service,No internet service,No internet service,,Credit card (automatic),119.42,Yes
CUST101659,Male,0.0,Yes,No,49.0,Yes,No,,Yes,No internet service,One year,Credit card (automatic),46.36,Yes
CUST101660,Female,0.0,No,Yes,2.0,Yes,No,No internet service,Yes,No internet service,Month-to-month,Electronic check,85.93,No
CUST101661,Female,1.0,No,Yes,70.0,Yes,No,No,No,No,Month-to-month,,59.36,No
CUST101662,Male,0.0,Yes,Yes,44.0,Yes,DSL,Yes,Yes,No,Month-to-month,Credit card (automatic),59.42,No
CUST101663,Female,1.0,Yes,Yes,50.0,Yes,DSL,No internet service,Yes,No internet service,Two year,Bank transfer (automatic),111.58,No
CUST101664,Female,0.0,No,Yes,23.0,Yes,No,Yes,No,Yes,One year,Mailed check,115.92,No
CUST101665,Male,0.0,No,Yes,20.0,Yes,Fiber optic,Yes,No,No,One year,Bank transfer (automatic),29.1,No
CUST101666,Female,0.0,No,No,31.0,Yes,DSL,No,No,No,One year,Credit card (automatic),92.16,No
CUST101667,Female,0.0,No,,18.0,Yes,Fiber optic,No,Yes,Yes,Two year,Electronic check,36.36,No
CUST101668,,0.0,Yes,,1.0,Yes,DSL,No,No,No internet service,Month-to-month,Electronic check,72.16,No
CUST101669,Female,1.0,Yes,Yes,48.0,Yes,DSL,,No,No,One year,Mailed check,99.69,Yes
CUST101670,Female,0.0,No,No,,Yes,Fiber optic,No internet service,No internet service,No internet service,Month-to-month,Electronic check,40.79,No
CUST101671,Female,0.0,,No,48.0,Yes,No,No internet service,No,Yes,Two year,Mailed check,51.16,No
CUST101672,Male,0.0,Yes,No,39.0,Yes,Fiber optic,No internet service,No,,One year,Electronic check,114.33,Yes
CUST101673,Female,0.0,Yes,No,37.0,Yes,DSL,No,Yes,No,One year,Electronic check,60.61,No
CUST101674,Female,0.0,Yes,Yes,70.0,Yes,DSL,No,Yes,No internet service,,Bank transfer (automatic),25.82,No
CUST101675,Female,0.0,No,No,37.0,Yes,,Yes,No,Yes,Month-to-month,Mailed check,60.48,No
CUST101676,Male,0.0,No,Yes,50.0,Yes,No,No internet service,No,Yes,One year,Bank transfer (automatic),64.06,Yes
CUST101677,Male,1.0,No,No,29.0,Yes,No,Yes,Yes,No internet service,Month-to-month,Mailed check,97.43,No
CUST101678,Female,0.0,Yes,No,2.0,Yes,No,Yes,No,Yes,One year,Bank transfer (automatic),53.53,Yes
CUST101679,Female,0.0,No,No,25.0,Yes,Fiber optic,No internet service,No,No,Month-to-month,,30.92,Yes
CUST101680,,0.0,No,Yes,51.0,No,Fiber optic,,No,Yes,Two year,Electronic check,97.37,Yes
CUST101681,Male,1.0,No,Yes,45.0,Yes,Fiber optic,No internet service,No internet service,Yes,Month-to-month,Bank transfer (automatic),56.28,Yes
CUST101682,,0.0,No,No,49.0,Yes,Fiber optic,Yes,Yes,No,One year,Bank transfer (automatic),21.18,No
